    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
  171,     0.955,      1.71,      544,   255726,   1.0000,    22728,      315,     0000, 0.0021272769,        0,        0,      544,   128276,   128093,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  172,      0.96,      1.72,      537,   255731,   1.0000,    22731,      315,     0000, 0.0020998627,        0,        0,      538,   128307,   128040,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  173,     0.965,      1.73,      535,   255672,   1.0000,    22726,      314,     0000, 0.0020925248,        0,        0,      535,   128347,   127984,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  174,      0.97,      1.74,      477,   255683,   1.0000,    22722,      315,     0000, 0.0018655914,        0,        0,      477,   128334,   128037,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  175,     0.975,      1.75,      492,   255783,   1.0000,    22720,      315,     0000, 0.0019235055,        0,        0,      492,   128424,   127932,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  176,      0.98,      1.76,      507,   255738,   1.0000,    22723,      315,     0000, 0.0019824977,        0,        0,      507,   128406,   127993,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  177,     0.985,      1.77,      466,   255670,   1.0000,    22726,      315,     0000, 0.001822662,        0,        0,      466,   128298,   128088,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  178,      0.99,      1.78,      468,   255580,   1.0000,    22710,      315,     0000, 0.0018311292,        0,        0,      468,   128224,   128109,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  179,     0.995,      1.79,      475,   255651,   1.0000,    22710,      315,     0000, 0.0018580017,        0,        0,      475,   128287,   127983,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  180,         1,       1.8,      480,   255602,   1.0000,    22710,      314,     0000, 0.0018779196,        0,        0,      480,   128355,   127939,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  181,     1.005,      1.81,      401,   255735,   1.0000,    22714,      314,     0000, 0.0015680294,        0,        0,      401,   128367,   127930,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  182,      1.01,      1.82,      370,   255688,   1.0000,    22719,      315,     0000, 0.0014470761,        0,        0,      370,   128365,   127941,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  183,     1.015,      1.83,      334,   255598,   1.0000,    22724,      315,     0000, 0.0013067395,        0,        0,      334,   128195,   128115,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  184,      1.02,      1.84,      364,   255717,   1.0000,    22718,      314,     0000, 0.0014234486,        0,        0,      365,   128183,   128138,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  185,     1.025,      1.85,      431,   255656,   1.0000,    22724,      314,     0000, 0.0016858591,        0,        0,      432,   128254,   128118,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  186,      1.03,      1.86,      362,   255654,   1.0000,    22714,      315,     0000, 0.0014159763,        0,        0,      362,   128183,   128178,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  187,     1.035,      1.87,      382,   255674,   1.0000,    22716,      316,     0000, 0.0014940901,        0,        0,      382,   128317,   128006,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  188,      1.04,      1.88,      326,   255756,   1.0000,    22716,      315,     0000, 0.0012746524,        0,        0,      326,   128405,   127933,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  189,     1.045,      1.89,      347,   255637,   1.0000,    22721,      316,     0000, 0.0013573935,        0,        0,      347,   128266,   128115,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  190,      1.05,       1.9,      320,   255702,   1.0000,    22723,      317,     0000, 0.0012514568,        0,        0,      321,   128300,   128050,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  191,     1.055,      1.91,      304,   255713,   1.0000,    22729,      318,     0000, 0.0011888328,        0,        0,      304,   128319,   128040,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  192,      1.06,      1.92,      309,   255643,   1.0000,    22719,      315,     0000, 0.0012087168,        0,        0,      309,   128198,   128173,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  193,     1.065,      1.93,      313,   255595,   1.0000,    22718,      317,     0000, 0.0012245936,        0,        0,      313,   128302,   128017,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  194,      1.07,      1.94,      353,   255645,   1.0000,    22718,      317,     0000, 0.0013808211,        0,        0,      353,   128304,   128002,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  195,     1.075,      1.95,      312,   255723,   1.0000,    22721,      317,     0000, 0.0012200702,        0,        0,      312,   128463,   127854,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  196,      1.08,      1.96,      296,   255628,   1.0000,    22722,      317,     0000, 0.0011579326,        0,        0,      296,   128452,   127878,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  197,     1.085,      1.97,      291,   255735,   1.0000,    22714,      317,     0000, 0.0011378967,        0,        0,      291,   128362,   127952,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  198,      1.09,      1.98,      309,   255697,   1.0000,    22716,      317,     0000, 0.0012084616,        0,        0,      309,   128357,   127968,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  199,     1.095,      1.99,      262,   255833,   1.0000,    22726,      317,     0000, 0.0010241056,        0,        0,      262,   128458,   127890,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  200,       1.1,         2,      273,   255785,   1.0000,    22737,      317,     0000, 0.0010673026,        0,        0,      273,   128464,   127936,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  201,     1.105,      2.01,      251,   255840,   1.0000,    22732,      318,     0000, 0.00098108193,        0,        0,      251,   128632,   127785,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  202,      1.11,      2.02,      263,   255881,   1.0000,    22736,      318,     0000, 0.0010278215,        0,        0,      263,   128646,   127817,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  203,     1.115,      2.03,      228,   255858,   1.0000,    22733,      318,     0000, 0.00089111929,        0,        0,      228,   128618,   127896,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  204,      1.12,      2.04,      222,   255672,   1.0000,    22736,      319,     0000, 0.00086830001,        0,        0,      222,   128526,   127893,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  205,     1.125,      2.05,      244,   255724,   1.0000,    22730,      318,     0000, 0.0009541537,        0,        0,      244,   128480,   127891,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  206,      1.13,      2.06,      222,   255779,   1.0000,    22735,      318,     0000, 0.00086793677,        0,        0,      222,   128412,   127995,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  207,     1.135,      2.07,      221,   255807,   1.0000,    22732,      317,     0000, 0.00086393257,        0,        0,      221,   128345,   128114,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  208,      1.14,      2.08,      231,   255715,   1.0000,    22732,      318,     0000, 0.00090334943,        0,        0,      231,   128419,   127979,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  209,     1.145,      2.09,      226,   255791,   1.0000,    22730,      318,     0000, 0.00088353382,        0,        0,      226,   128384,   128015,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  210,      1.15,       2.1,      208,   255721,   1.0000,    22731,      319,     0000, 0.00081338646,        0,        0,      208,   128362,   128057,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  211,     1.155,      2.11,      183,   255718,   1.0000,    22725,      318,     0000, 0.00071563206,        0,        0,      183,   128409,   127959,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  212,      1.16,      2.12,      190,   255799,   1.0000,    22727,      318,     0000, 0.00074277069,        0,        0,      190,   128359,   128005,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  213,     1.165,      2.13,      193,   255870,   1.0000,    22739,      319,     0000, 0.00075428929,        0,        0,      193,   128353,   128113,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  214,      1.17,      2.14,      202,   255867,   1.0000,    22731,      320,     0000, 0.00078947266,        0,        0,      202,   128452,   128033,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  215,     1.175,      2.15,      156,   255941,   1.0000,    22737,      319,     0000, 0.00060951547,        0,        0,      156,   128555,   127969,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  216,      1.18,      2.16,      179,   255902,   1.0000,    22752,      318,     0000, 0.00069948652,        0,        0,      179,   128560,   127974,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  217,     1.185,      2.17,      178,   255987,   1.0000,    22752,      319,     0000, 0.00069534781,        0,        0,      178,   128561,   128005,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  218,      1.19,      2.18,      192,   255947,   1.0000,    22751,      319,     0000, 0.00075015531,        0,        0,      192,   128516,   128032,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  219,     1.195,      2.19,      164,   255988,   1.0000,    22754,      320,     0000, 0.00064065503,        0,        0,      164,   128534,   128029,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  220,       1.2,       2.2,      163,   255890,   1.0000,    22754,      320,     0000, 0.00063699246,        0,        0,      163,   128609,   127962,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  221,     1.205,      2.21,      140,   255955,   1.0000,    22749,      320,     0000, 0.00054697115,        0,        0,      140,   128481,   128054,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  222,      1.21,      2.22,      145,   255948,   1.0000,    22752,      320,     0000, 0.00056652132,        0,        0,      145,   128380,   128208,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  223,     1.215,      2.23,      158,   256009,   1.0000,    22759,      319,     0000, 0.0006171658,        0,        0,      158,   128297,   128328,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  224,      1.22,      2.24,      145,   256036,   1.0000,    22761,      319,     0000, 0.00056632661,        0,        0,      145,   128364,   128316,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  225,     1.225,      2.25,      138,   256134,   1.0000,    22763,      318,     0000, 0.00053878048,        0,        0,      138,   128565,   128106,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  226,      1.23,      2.26,      118,   256123,   1.0000,    22771,      317,     0000, 0.00046071614,        0,        0,      118,   128691,   128023,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  227,     1.235,      2.27,      147,   255943,   1.0000,    22768,      317,     0000, 0.00057434663,        0,        0,      147,   128538,   128176,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  228,      1.24,      2.28,      114,   255991,   1.0000,    22762,      318,     0000, 0.00044532816,        0,        0,      114,   128488,   128139,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  229,     1.245,      2.29,      127,   255917,   1.0000,    22761,      318,     0000, 0.00049625465,        0,        0,      128,   128501,   128104,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  230,      1.25,       2.3,      122,   255937,   1.0000,    22755,      318,     0000, 0.00047667981,        0,        0,      122,   128599,   127956,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  231,     1.255,      2.31,      111,   255821,   1.0000,    22747,      317,     0000, 0.00043389714,        0,        0,      111,   128569,   127956,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  232,      1.26,      2.32,      131,   255994,   1.0000,    22750,      318,     0000, 0.00051173074,        0,        0,      131,   128611,   127873,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  233,     1.265,      2.33,      105,   255938,   1.0000,    22752,      318,     0000, 0.00041025561,        0,        0,      105,   128617,   127915,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  234,      1.27,      2.34,      113,   256009,   1.0000,    22750,      318,     0000, 0.00044139073,        0,        0,      113,   128675,   127894,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  235,     1.275,      2.35,      117,   255981,   1.0000,    22760,      317,     0000, 0.00045706517,        0,        0,      118,   128572,   128081,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  236,      1.28,      2.36,      103,   255853,   1.0000,    22751,      317,     0000, 0.00040257492,        0,        0,      103,   128357,   128276,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  237,     1.285,      2.37,      125,   255853,   1.0000,    22753,      318,     0000, 0.00048856179,        0,        0,      125,   128273,   128245,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  238,      1.29,      2.38,      108,   255801,   1.0000,    22747,      317,     0000, 0.0004222032,        0,        0,      108,   128333,   128127,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  239,     1.295,      2.39,      104,   255688,   1.0000,    22734,      317,     0000, 0.00040674572,        0,        0,      104,   128521,   127839,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  240,       1.3,       2.4,       88,   255798,   1.0000,    22728,      318,     0000, 0.00034402145,        0,        0,       88,   128442,   127912,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  241,     1.305,      2.41,       90,   255678,   1.0000,    22736,      317,     0000, 0.00035200526,        0,        0,       90,   128427,   127933,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  242,      1.31,      2.42,       87,   255724,   1.0000,    22740,      318,     0000, 0.00034021054,        0,        0,       87,   128465,   127794,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  243,     1.315,      2.43,      101,   255702,   1.0000,    22740,      318,     0000, 0.00039499104,        0,        0,      101,   128583,   127741,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  244,      1.32,      2.44,       96,   255676,   1.0000,    22729,      319,     0000, 0.00037547521,        0,        0,       96,   128528,   127776,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  245,     1.325,      2.45,      106,   255651,   1.0000,    22728,      319,     0000, 0.00041462775,        0,        0,      106,   128573,   127737,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  246,      1.33,      2.46,       84,   255474,   1.0000,    22722,      319,     0000, 0.00032880058,        0,        0,       84,   128488,   127752,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  247,     1.335,      2.47,       73,   255372,   1.0000,    22712,      320,     0000, 0.00028585749,        0,        0,       73,   128367,   127720,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  248,      1.34,      2.48,       69,   255385,   1.0000,    22714,      319,     0000, 0.00027018032,        0,        0,       70,   128285,   127774,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  249,     1.345,      2.49,       89,   255275,   1.0000,    22707,      319,     0000, 0.00034864362,        0,        0,       89,   128266,   127750,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  250,      1.35,       2.5,       85,   255176,   1.0000,    22692,      319,     0000, 0.00033310343,        0,        0,       85,   128187,   127718,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
