    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
   99,     0.495,      0.99,     6991,   257205,   1.0000,      643,      244,     1100, 2.8422903,        0,        0,     6991,   129040,   128620,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  100,       0.5,         1,     6003,   257095,   1.0000,      540,      245,     1100, 2.4416491,        0,        0,     6003,   128918,   128702,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  101,     0.505,      1.01,    16449,   257064,   1.0000,      753,      244,     0100, 1.3509386,        0,        0,    16449,   128857,   128658,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  102,      0.51,      1.02,     7065,   257018,   1.0000,     1161,      242,     0100, 0.58034466,        0,        0,     7065,   128941,   128529,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  103,     0.515,      1.03,     6892,   257015,   1.0000,     1284,      242,     0100, 0.56614043,        0,        0,     6892,   128959,   128452,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  104,      0.52,      1.04,    15210,   257002,   1.0000,     1311,      243,     0100, 1.2494822,        0,        0,    15210,   128952,   128425,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  105,     0.525,      1.05,     4815,   256868,   1.0000,     1025,      245,     1100, 1.9601749,        0,        0,     4815,   128891,   128436,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  106,      0.53,      1.06,     5449,   256778,   1.0000,      646,      243,     1100, 2.2190523,        0,        0,     5449,   128892,   128381,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  107,     0.535,      1.07,     4259,   256719,   1.0000,      541,      243,     1100, 1.734835,        0,        0,     4259,   128851,   128361,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  108,      0.54,      1.08,    11537,   256682,   1.0000,      752,      241,     0100, 0.94893146,        0,        0,    11537,   128876,   128258,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  109,     0.545,      1.09,     4599,   256789,   1.0000,     1718,      241,     0100, 0.3781154,        0,        0,     4599,   128757,   128336,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  110,      0.55,       1.1,     5077,   256729,   1.0000,     1451,      241,     0100, 0.41751262,        0,        0,     5077,   128579,   128541,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  111,     0.555,      1.11,    11966,   256757,   1.0000,     1347,      240,     0100, 0.98392971,        0,        0,    11966,   128553,   128601,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  112,      0.56,      1.12,    18969,   256843,   1.0000,     1324,      240,     0100, 1.559244,        0,        0,    18970,   128607,   128611,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  113,     0.565,      1.13,     4191,   256905,   1.0000,     1028,      242,     1100, 1.7059003,        0,        0,     4191,   128644,   128610,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  114,      0.57,      1.14,    16197,   257006,   1.0000,      825,      241,     0100, 1.3305423,        0,        0,    16197,   128908,   128421,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  115,     0.575,      1.15,     8792,   257137,   1.0000,     1185,      240,     0100, 0.72187246,        0,        0,     8791,   128966,   128472,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  116,      0.58,      1.16,    15505,   257070,   1.0000,     2221,      240,     1000, 0.29873874,        0,        0,    15506,   129032,   128485,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  117,     0.585,      1.17,    16853,   257175,   1.0000,     3996,      241,     1000, 0.32457842,        0,        0,    16853,   128926,   128581,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  118,      0.59,      1.18,     8718,   257136,   1.0000,     3311,      240,     0100, 0.71579943,        0,        0,     8718,   129043,   128474,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  119,     0.595,      1.19,    13608,   257144,   1.0000,     1824,      241,     0100, 1.1172626,        0,        0,    13609,   128971,   128561,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  120,       0.6,       1.2,    15060,   257077,   1.0000,     1428,      241,     0100, 1.236799,        0,        0,    15060,   128928,   128589,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  121,     0.605,      1.21,    12182,   257073,   1.0000,     1348,      241,     0100, 1.0004595,        0,        0,    12182,   128934,   128549,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  122,      0.61,      1.22,     6677,   257256,   1.0000,     1331,      241,     0100, 0.54796552,        0,        0,     6677,   129005,   128511,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  123,     0.615,      1.23,    12101,   257212,   1.0000,     2240,      241,     1000, 0.2330243,        0,        0,    12101,   129196,   128533,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  124,      0.62,      1.24,    11987,   257143,   1.0000,     3997,      240,     1000, 0.23089098,        0,        0,    11987,   129013,   128637,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  125,     0.625,      1.25,     5989,   256916,   1.0000,     3310,      241,     0100, 0.49215345,        0,        0,     5989,   128748,   128701,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  126,      0.63,      1.26,     9457,   256986,   1.0000,     1825,      242,     0100, 0.77692893,        0,        0,     9457,   128834,   128532,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  127,     0.635,      1.27,    10397,   256973,   1.0000,     1430,      243,     0100, 0.85419676,        0,        0,    10398,   128889,   128484,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  128,      0.64,      1.28,     8139,   256915,   1.0000,     1347,      242,     0100, 0.66883494,        0,        0,     8139,   128976,   128328,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  129,     0.645,      1.29,     4719,   256753,   1.0000,     1793,      240,     0100, 0.38803582,        0,        0,     4719,   128925,   128173,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  130,      0.65,       1.3,     9074,   256772,   1.0000,     2333,      242,     1000, 0.17503395,        0,        0,     9074,   128860,   128242,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  131,     0.655,      1.31,     8762,   256747,   1.0000,     4013,      240,     1000, 0.16903204,        0,        0,     8764,   128875,   128247,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  132,      0.66,      1.32,    16974,   256837,   1.0000,     4513,      239,     1000, 0.32733902,        0,        0,    16973,   128846,   128271,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  133,     0.665,      1.33,     6317,   256866,   1.0000,     3366,      238,     0100, 0.5192083,        0,        0,     6317,   128960,   128238,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  134,      0.67,      1.34,     7000,   256777,   1.0000,     1838,      239,     0100, 0.575545,        0,        0,     7000,   128873,   128346,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  135,     0.675,      1.35,     5696,   256841,   1.0000,     1429,      239,     0100, 0.46821249,        0,        0,     5696,   128739,   128426,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  136,      0.68,      1.36,    13469,   256840,   1.0000,     2260,      240,     1000, 0.25974301,        0,        0,    13469,   128704,   128524,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  137,     0.685,      1.37,     6427,   256834,   1.0000,     4001,      240,     1000, 0.12394441,        0,        0,     6427,   128913,   128295,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  138,      0.69,      1.38,     6489,   256810,   1.0000,     4516,      240,     1000, 0.12515178,        0,        0,     6489,   128725,   128483,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  139,     0.695,      1.39,    12779,   256911,   1.0000,     4627,      240,     1000, 0.24636859,        0,        0,    12779,   128813,   128404,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  140,       0.7,       1.4,    18884,   256893,   1.0000,     4650,      240,     1000, 0.36409347,        0,        0,    18885,   128873,   128388,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  141,     0.705,      1.41,     4931,   257009,   1.0000,     2066,      242,     0100, 0.40506437,        0,        0,     4931,   128920,   128426,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  142,      0.71,      1.42,    16258,   257008,   1.0000,     2338,      242,     1000, 0.31332255,        0,        0,    16258,   128976,   128471,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  143,     0.715,      1.43,     9351,   256964,   1.0000,     4057,      242,     1000, 0.18024239,        0,        0,     9351,   128929,   128469,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  144,      0.72,      1.44,     4743,   256849,   1.0000,     4533,      242,     1000, 0.091463205,        0,        0,     4743,   128883,   128459,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  145,     0.725,      1.45,     5617,   256943,   1.0000,     4631,      242,     1000, 0.10827765,        0,        0,     5617,   128828,   128451,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  146,      0.73,      1.46,    10382,   256868,   1.0000,     4650,      241,     1000, 0.20018991,        0,        0,    10382,   128755,   128537,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  147,     0.735,      1.47,    15021,   256868,   1.0000,     4654,      241,     1000, 0.28964098,        0,        0,    15021,   128757,   128560,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  148,      0.74,      1.48,    16180,   256867,   1.0000,     4655,      241,     1000, 0.3119905,        0,        0,    16179,   128754,   128519,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  149,     0.745,      1.49,    12538,   256874,   1.0000,     4655,      241,     1000, 0.24175713,        0,        0,    12538,   128797,   128459,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  150,      0.75,       1.5,     7274,   257033,   1.0000,     4656,      242,     1000, 0.14017016,        0,        0,     7274,   128880,   128407,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  151,     0.755,      1.51,     4209,   256892,   1.0000,     4658,      244,     1000, 0.081152054,        0,        0,     4209,   128950,   128425,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  152,      0.76,      1.52,     5095,   256923,   1.0000,     4662,      243,     1000, 0.098222815,        0,        0,     5095,   128878,   128445,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  153,     0.765,      1.53,     9300,   256906,   1.0000,     4657,      243,     1000, 0.17929983,        0,        0,     9300,   128979,   128297,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  154,      0.77,      1.54,    13134,   256886,   1.0000,     4656,      242,     1000, 0.25323734,        0,        0,    13134,   128983,   128309,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  155,     0.775,      1.55,    13913,   256662,   1.0000,     4659,      242,     1000, 0.2684914,        0,        0,    13913,   128862,   128350,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  156,      0.78,      1.56,    11195,   256762,   1.0000,     4654,      241,     1000, 0.21595562,        0,        0,    11194,   128797,   128294,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  157,     0.785,      1.57,     7094,   256717,   1.0000,     4656,      242,     1000, 0.13686983,        0,        0,     7094,   128812,   128303,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  158,      0.79,      1.58,     4266,   256778,   1.0000,     4656,      243,     1000, 0.082287565,        0,        0,     4267,   128751,   128368,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  159,     0.795,      1.59,     5021,   256633,   1.0000,     4655,      243,     1000, 0.096905604,        0,        0,     5021,   128770,   128342,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  160,       0.8,       1.6,     8167,   256734,   1.0000,     4653,      242,     1000, 0.15756158,        0,        0,     8167,   128773,   128290,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  161,     0.805,      1.61,    11491,   256594,   1.0000,     4653,      243,     1000, 0.2218107,        0,        0,    11491,   128678,   128407,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  162,      0.81,      1.62,    12625,   256555,   1.0000,     4654,      242,     1000, 0.24373734,        0,        0,    12625,   128613,   128417,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  163,     0.815,      1.63,    10525,   256626,   1.0000,     4653,      243,     1000, 0.20313868,        0,        0,    10525,   128643,   128344,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  164,      0.82,      1.64,     7330,   256613,   1.0000,     4654,      243,     1000, 0.14148047,        0,        0,     7330,   128638,   128362,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  165,     0.825,      1.65,     4764,   256617,   1.0000,     4654,      243,     1000, 0.091951221,        0,        0,     4764,   128594,   128441,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  166,      0.83,      1.66,     4762,   256455,   1.0000,     4652,      241,     1000, 0.091970679,        0,        0,     4762,   128519,   128441,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  167,     0.835,      1.67,     6997,   256323,   1.0000,     4651,      242,     1000, 0.13520585,        0,        0,     6997,   128499,   128391,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  168,      0.84,      1.68,     9925,   256185,   1.0000,     4647,      242,     1000, 0.19188808,        0,        0,     9925,   128410,   128356,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  169,     0.845,      1.69,    10987,   256210,   1.0000,     4644,      242,     1000, 0.21239986,        0,        0,    10988,   128397,   128254,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  170,      0.85,       1.7,     9789,   256253,   1.0000,     4646,      242,     1000, 0.18920846,        0,        0,     9790,   128476,   128141,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  171,     0.855,      1.71,     6974,   256195,   1.0000,     4646,      242,     1000, 0.13482874,        0,        0,     6973,   128502,   128118,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  172,      0.86,      1.72,     4539,   256283,   1.0000,     4645,      242,     1000, 0.087722612,        0,        0,     4540,   128467,   128162,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  173,     0.865,      1.73,     4269,   256229,   1.0000,     4646,      242,     1000, 0.082521867,        0,        0,     4269,   128516,   128132,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  174,      0.87,      1.74,     5689,   256411,   1.0000,     4649,      242,     1000, 0.10989311,        0,        0,     5689,   128465,   128181,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  175,     0.875,      1.75,     7585,   256438,   1.0000,     4653,      242,     1000, 0.14650228,        0,        0,     7585,   128587,   128178,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  176,      0.88,      1.76,     9085,   256502,   1.0000,     4650,      243,     1000, 0.1754306,        0,        0,     9085,   128705,   128140,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  177,     0.885,      1.77,     8236,   256507,   1.0000,     4648,      244,     1000, 0.15903338,        0,        0,     8236,   128772,   128140,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
