    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
 1926,    11.556,    23.112,        3,     8404,   0.3000,    54182,      242,     0000, 0.00035697287,        0,        0,        4,    55853,    55682,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        2,        0,        3,        4,        5,        9,        6,       12,        8,        0,        0,        0
 1927,    11.562,    23.124,        1,     8387,   0.3000,    54069,      242,     0000, 0.00011923214,        0,        0,        1,    55817,    55491,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        3,        3,        3,        4,        5,        3,        0,        7,       10,        9,       12,        6,        0,        0,        0
 1928,    11.568,    23.136,        1,     8395,   0.3000,    54114,      243,     0000, 0.00011911852,        0,        0,        1,    55822,    55572,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        1,        2,        4,        2,        5,        1,        4,       10,        5,        5,        6,       10,        0,        0,        0
 1929,    11.574,    23.148,        4,     8406,   0.3000,    54160,      243,     0000, 0.00047585058,        0,        0,        4,    55848,    55638,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        0,        0,        4,        1,        2,        0,        2,        7,       12,        6,        2,        4,        0,        0,        0
 1930,     11.58,     23.16,        4,     8381,   0.3000,    54188,      243,     0000, 0.00047727002,        0,        0,        4,    55824,    55715,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        0,        1,        4,        4,        5,        1,        4,        6,       13,       18,        4,       11,        0,        0,        0
 1931,    11.586,    23.172,        4,     8392,   0.3000,    54224,      243,     0000, 0.00047664442,        0,        0,        4,    55846,    55761,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        3,        1,        0,        2,        8,        1,        5,        5,        3,       14,        6,       12,       10,        6,        0,        0,        0
 1932,    11.592,    23.184,        1,     8392,   0.3000,    54223,      242,     0000, 0.00011916111,        0,        0,        1,    55919,    55693,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        1,        2,        0,        5,        5,        5,        3,        2,       10,        5,        7,       14,        9,        0,        0,        0
 1933,    11.598,    23.196,        1,     8396,   0.3000,    54218,      243,     0000, 0.00011910434,        0,        0,        1,    55873,    55729,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        1,        1,        5,        2,        2,        4,        3,       13,       10,        6,        5,        9,        0,        0,        0
 1934,    11.604,    23.208,        3,     8414,   0.3000,    54200,      244,     0000, 0.00035654861,        0,        0,        3,    55899,    55658,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        0,        1,        4,        1,        3,        5,        4,        8,        7,        8,        8,        7,        0,        0,        0
 1935,     11.61,     23.22,        0,     8407,   0.3000,    54172,      244,     0000,        0,        0,        0,        0,    55872,    55638,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        0,        3,        3,        1,        8,        7,        9,       11,       10,       12,       15,        0,        0,        0
 1936,    11.616,    23.232,        2,     8412,   0.3000,    54172,      244,     0000, 0.00023775559,        0,        0,        2,    55882,    55624,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        1,        0,        2,        2,        4,        2,        5,        8,        9,        8,        5,       14,        0,        0,        0
 1937,    11.622,    23.244,        0,     8421,   0.3000,    54186,      245,     0000,        0,        0,        0,        0,    55896,    55639,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        1,        8,        3,        2,        3,        9,       10,       10,       12,       10,        0,        0,        0
 1938,    11.628,    23.256,        2,     8399,   0.3000,    54198,      244,     0000, 0.00023812359,        0,        0,        2,    55860,    55699,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        2,        1,        3,        1,        5,        5,        9,        9,        5,        8,        0,        0,        0
 1939,    11.634,    23.268,        1,     8391,   0.3000,    54178,      245,     0000, 0.00011917531,        0,        0,        2,    55882,    55637,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        0,        1,        6,        3,        5,        4,        3,       13,        6,       11,        4,        9,        0,        0,        0
 1940,     11.64,     23.28,        1,     8387,   0.3000,    54143,      245,     0000, 0.00011923214,        0,        0,        1,    55830,    55629,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        3,        1,        3,        7,        5,        3,        5,       10,       13,        8,        5,       14,        0,        0,        0
 1941,    11.646,    23.292,        2,     8383,   0.3000,    54150,      244,     0000, 0.00023857807,        0,        0,        3,    55797,    55666,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        1,        3,        4,        3,        7,        7,        7,        6,        6,        8,        0,        0,        0
 1942,    11.652,    23.304,        0,     8394,   0.3000,    54133,      245,     0000,        0,        0,        0,        0,    55823,    55610,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        2,        5,        5,        3,        1,        5,       10,        7,       10,        3,        0,        0,        0
 1943,    11.658,    23.316,        2,     8409,   0.3000,    54136,      244,     0000, 0.00023784041,        0,        0,        2,    55789,    55647,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        3,        5,        2,        6,        6,       10,        7,        2,       10,       11,        0,        0,        0
 1944,    11.664,    23.328,        1,     8410,   0.3000,    54148,      244,     0000, 0.00011890606,        0,        0,        1,    55804,    55657,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        2,        6,        0,        0,        0,        2,        7,        4,        6,        6,        2,       15,        6,       16,       12,        5,        0,        0,        0
 1945,     11.67,     23.34,        3,     8388,   0.3000,    54130,      244,     0000, 0.00035765379,        0,        0,        3,    55788,    55638,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        0,        0,        1,        3,        0,        3,        4,        3,        9,        8,       11,        4,        6,        0,        0,        0
 1946,    11.676,    23.352,        0,     8409,   0.3000,    54132,      244,     0000,        0,        0,        0,        0,    55816,    55614,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        3,        0,        0,        0,        0,        5,        2,        4,        8,        7,       15,        8,        3,        6,       17,        0,        0,        0
 1947,    11.682,    23.364,        2,     8396,   0.3000,    54152,      245,     0000, 0.00023820867,        0,        0,        2,    55847,    55620,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        6,        4,        2,        2,        7,        6,       12,        3,        8,        0,        0,        0
 1948,    11.688,    23.376,        1,     8398,   0.3000,    54179,      244,     0000, 0.00011907597,        0,        0,        1,    55869,    55646,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        3,        1,        4,        6,        3,        0,        3,       11,       11,       12,        6,        9,        0,        0,        0
 1949,    11.694,    23.388,        0,     8372,   0.3000,    54150,      245,     0000,        0,        0,        0,        0,    55806,    55663,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        0,        1,        3,        3,        1,        3,        7,        8,        7,        5,        5,       11,        0,        0,        0
 1950,      11.7,      23.4,        0,     8389,   0.3000,    54117,      244,     0000,        0,        0,        0,        0,    55789,    55616,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        4,        3,        1,        3,        5,       10,       10,        9,        3,       11,        0,        0,        0
 1951,    11.706,    23.412,        0,     8392,   0.3000,    54104,      244,     0000,        0,        0,        0,        0,    55782,    55590,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        0,        1,        3,        4,        5,        3,        2,       10,        9,        8,        7,        9,        0,        0,        0
 1952,    11.712,    23.424,        3,     8398,   0.3000,    54114,      244,     0000, 0.00035722791,        0,        0,        3,    55833,    55555,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        0,        2,        2,        4,        3,        8,       11,        7,       10,       16,       10,        0,        0,        0
 1953,    11.718,    23.436,        2,     8405,   0.3000,    54105,      244,     0000, 0.0002379536,        0,        0,        2,    55843,    55527,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        0,        2,        5,        1,        3,        2,        4,       11,       10,       10,        7,        9,        0,        0,        0
 1954,    11.724,    23.448,        2,     8384,   0.3000,    54111,      244,     0000, 0.00023854962,        0,        0,        2,    55803,    55580,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        0,        3,        1,        2,        7,        4,        2,        2,       10,       11,        9,        6,        4,        0,        0,        0
 1955,     11.73,     23.46,        1,     8397,   0.3000,    54075,      245,     0000, 0.00011909015,        0,        0,        1,    55774,    55545,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        0,        3,        6,        7,        7,        2,       12,       13,       12,        9,        6,        0,        0,        0
 1956,    11.736,    23.472,        1,     8386,   0.3000,    54093,      246,     0000, 0.00011924636,        0,        0,        1,    55764,    55591,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        1,        1,        3,        3,        1,        4,        4,        7,        5,        6,        7,        8,        0,        0,        0
 1957,    11.742,    23.484,        1,     8402,   0.3000,    54086,      245,     0000, 0.00011901928,        0,        0,        1,    55743,    55597,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        6,        3,        1,        4,        6,       10,       13,        5,        0,        0,        0
 1958,    11.748,    23.496,        2,     8412,   0.3000,    54134,      246,     0000, 0.00023775559,        0,        0,        2,    55808,    55642,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        0,        0,        2,        1,        2,        6,        4,        6,        9,        5,       13,        8,        0,        0,        0
 1959,    11.754,    23.508,        0,     8419,   0.3000,    54228,      246,     0000,        0,        0,        0,        0,    55877,    55757,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        1,        0,        3,        6,        4,        4,        5,        3,       12,       10,       15,        3,       11,        0,        0,        0
 1960,     11.76,     23.52,        2,     8432,   0.3000,    54300,      246,     0000, 0.00023719165,        0,        0,        2,    55968,    55817,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        2,        1,        3,        3,        3,        4,        3,        8,        7,        7,        6,        9,        0,        0,        0
 1961,    11.766,    23.532,        1,     8440,   0.3000,    54359,      245,     0000, 0.00011848341,        0,        0,        2,    56018,    55891,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        5,        1,        2,        8,        1,        7,        5,       13,        7,        6,       14,        6,        0,        0,        0
 1962,    11.772,    23.544,        1,     8453,   0.3000,    54320,      247,     0000, 0.00011830119,        0,        0,        1,    56117,    55722,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        0,        1,        0,        2,        2,        1,        4,        7,        7,        7,        8,        6,       12,        0,        0,        0
 1963,    11.778,    23.556,        0,     8430,   0.3000,    54395,      246,     0000,        0,        0,        0,        0,    56137,    55853,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        2,        4,        2,        3,        6,       10,        9,       10,        6,        0,        0,        0
 1964,    11.784,    23.568,        1,     8449,   0.3000,    54453,      246,     0000, 0.0001183572,        0,        0,        1,    56181,    55923,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        1,        1,        1,        2,        4,        2,        2,        4,        4,        9,        4,        4,       11,       11,        0,        0,        0
 1965,     11.79,     23.58,        0,     8455,   0.3000,    54513,      246,     0000,        0,        0,        0,        0,    56193,    56037,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        2,        1,        5,        7,        3,        3,        2,       15,        6,       12,        5,        9,        0,        0,        0
 1966,    11.796,    23.592,        0,     8464,   0.3000,    54464,      246,     0000,        0,        0,        0,        1,    56185,    55965,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        1,        4,        1,        3,        1,        7,        8,       10,        6,        4,       12,        0,        0,        0
 1967,    11.802,    23.604,        2,     8415,   0.3000,    54420,      247,     0000, 0.00023767083,        0,        0,        2,    56144,    55928,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        4,        2,        2,        2,        4,       11,       10,        6,       14,        0,        0,        0
 1968,    11.808,    23.616,        0,     8431,   0.3000,    54406,      246,     0000,        0,        0,        0,        0,    56090,    55934,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        3,        0,        0,        0,        1,        4,        2,        4,        4,        2,        5,        9,        8,       11,       11,        0,        0,        0
 1969,    11.814,    23.628,        0,     8430,   0.3000,    54404,      246,     0000,        0,        0,        0,        0,    56118,    55903,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        3,        1,        4,        5,        6,        5,        5,        8,       11,        7,        5,       10,        0,        0,        0
 1970,     11.82,     23.64,        0,     8432,   0.3000,    54400,      247,     0000,        0,        0,        0,        0,    56087,    55920,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        1,        3,        1,        4,        3,        5,        8,        4,        9,        5,        8,        0,        0,        0
 1971,    11.826,    23.652,        1,     8440,   0.3000,    54406,      246,     0000, 0.00011848341,        0,        0,        1,    56089,    55920,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        0,        0,        3,        1,        3,        0,        0,        4,        6,       10,       12,        9,        0,        0,        0
 1972,    11.832,    23.664,        1,     8431,   0.3000,    54438,      246,     0000, 0.00011860989,        0,        0,        2,    56141,    55935,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        3,        7,        3,        3,        3,        9,       10,        7,        8,        8,        0,        0,        0
 1973,    11.838,    23.676,        0,     8419,   0.3000,    54440,      247,     0000,        0,        0,        0,        0,    56143,    55940,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        1,        1,        4,        3,        5,        2,        8,        7,        5,        8,       11,        0,        0,        0
 1974,    11.844,    23.688,        2,     8441,   0.3000,    54449,      246,     0000, 0.00023693875,        0,        0,        2,    56178,    55929,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        1,        3,        5,        2,        4,        7,       11,       12,        8,        5,        0,        0,        0
 1975,     11.85,      23.7,        1,     8439,   0.3000,    54454,      247,     0000, 0.00011849745,        0,        0,        1,    56144,    55977,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        1,        3,        8,        3,        2,        7,       10,       16,        5,        9,       12,        0,        0,        0
 1976,    11.856,    23.712,        2,     8431,   0.3000,    54454,      246,     0000, 0.00023721978,        0,        0,        2,    56165,    55954,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        2,        0,        4,        6,        3,        2,        1,       10,        9,        5,        7,       10,        0,        0,        0
 1977,    11.862,    23.724,        1,     8445,   0.3000,    54463,      246,     0000, 0.00011841326,        0,        0,        2,    56136,    56006,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        0,        1,        5,        3,        2,        6,        5,       14,        5,       12,       10,        9,        0,        0,        0
 1978,    11.868,    23.736,        0,     8402,   0.3000,    54411,      247,     0000,        0,        0,        0,        0,    56161,    55912,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        2,        1,        5,        7,        7,        3,        4,       12,       15,        8,        9,        8,        0,        0,        0
 1979,    11.874,    23.748,        2,     8424,   0.3000,    54437,      246,     0000, 0.0002374169,        0,        0,        2,    56140,    55953,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        4,        0,        0,        5,        2,        1,        2,        3,        8,        9,       11,        5,        8,        0,        0,        0
 1980,     11.88,     23.76,        1,     8421,   0.3000,    54405,      246,     0000, 0.00011875074,        0,        0,        1,    56152,    55877,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        0,        0,        4,        4,        0,        3,        3,        9,        9,        5,        6,       12,        0,        0,        0
 1981,    11.886,    23.772,        0,     8418,   0.3000,    54416,      247,     0000,        0,        0,        0,        0,    56048,    56003,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        2,        0,        2,        1,        4,        3,        3,        7,        3,        8,        6,        4,        9,        9,        0,        0,        0
 1982,    11.892,    23.784,        2,     8438,   0.3000,    54374,      247,     0000, 0.00023702299,        0,        0,        2,    56069,    55892,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        1,        1,        0,        0,        4,        1,        4,        1,        3,        6,        3,       14,        8,        7,        0,        0,        0
 1983,    11.898,    23.796,        3,     8428,   0.3000,    54374,      247,     0000, 0.00035595634,        0,        0,        3,    56144,    55812,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        1,        0,        3,        5,        2,        5,        6,       11,        7,        5,        7,        7,        0,        0,        0
 1984,    11.904,    23.808,        3,     8439,   0.3000,    54390,      247,     0000, 0.00035549236,        0,        0,        3,    56162,    55836,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        2,        2,        1,        1,        1,        1,        5,        2,        4,        6,        4,       14,        5,        9,       10,        7,        0,        0,        0
 1985,     11.91,     23.82,        3,     8439,   0.3000,    54400,      247,     0000, 0.00035549236,        0,        0,        3,    56124,    55883,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        2,        2,        2,        6,        6,        2,        4,       15,       10,       13,       10,       12,        0,        0,        0
 1986,    11.916,    23.832,        1,     8427,   0.3000,    54394,      247,     0000, 0.00011866619,        0,        0,        1,    56137,    55862,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        1,        2,        2,        5,        3,       11,       10,        4,        5,        9,        0,        0,        0
 1987,    11.922,    23.844,        1,     8451,   0.3000,    54388,      247,     0000, 0.00011832919,        0,        0,        1,    56150,    55834,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        1,        1,        0,        6,        4,        3,        2,        8,       15,        5,        5,        6,       10,        0,        0,        0
 1988,    11.928,    23.856,        1,     8406,   0.3000,    54383,      245,     0000, 0.00011896265,        0,        0,        1,    56151,    55828,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        2,        3,        5,        5,        2,        7,       10,       16,       11,        9,        0,        0,        0
 1989,    11.934,    23.868,        2,     8434,   0.3000,    54444,      245,     0000, 0.0002371354,        0,        0,        2,    56131,    55965,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        3,        2,        1,        5,        6,        3,        5,        3,       10,        7,       12,       12,        7,        0,        0,        0
 1990,     11.94,     23.88,        1,     8424,   0.3000,    54461,      246,     0000, 0.00011870845,        0,        0,        1,    56175,    55973,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        0,        4,        4,        2,        6,        1,        8,       10,        9,        9,        8,        0,        0,        0
 1991,    11.946,    23.892,        1,     8422,   0.3000,    54457,      245,     0000, 0.00011873664,        0,        0,        1,    56125,    56021,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        0,        3,        4,        1,        2,        4,       10,       10,        6,        6,       11,        0,        0,        0
 1992,    11.952,    23.904,        2,     8433,   0.3000,    54463,      244,     0000, 0.00023716352,        0,        0,        2,    56128,    56009,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        0,        2,        3,        6,        6,        3,        4,        8,        9,       12,        6,        8,        0,        0,        0
 1993,    11.958,    23.916,        2,     8433,   0.3000,    54435,      245,     0000, 0.00023716352,        0,        0,        2,    56127,    55948,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        2,        4,        2,        0,        0,        1,        6,        1,        4,        7,        2,       13,        7,        7,       11,        9,        0,        0,        0
 1994,    11.964,    23.928,        1,     8445,   0.3000,    54422,      246,     0000, 0.00011841326,        0,        0,        1,    56142,    55909,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        1,        1,        1,        4,        3,        9,        3,        5,       14,       11,       10,        8,       10,        0,        0,        0
 1995,     11.97,     23.94,        1,     8449,   0.3000,    54403,      245,     0000, 0.0001183572,        0,        0,        2,    56118,    55900,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        3,        2,        2,        4,        6,        8,        6,        7,       10,        0,        0,        0
 1996,    11.976,    23.952,        0,     8439,   0.3000,    54376,      246,     0000,        0,        0,        0,        0,    56165,    55797,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        3,        0,        0,        1,        5,        4,        3,        4,        3,       10,        8,        9,       10,       12,        0,        0,        0
 1997,    11.982,    23.964,        2,     8423,   0.3000,    54375,      244,     0000, 0.00023744509,        0,        0,        2,    56142,    55822,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        3,        0,        2,        1,        8,        5,        5,        4,        4,       14,        8,        9,       12,       12,        0,        0,        0
 1998,    11.988,    23.976,        1,     8415,   0.3000,    54350,      245,     0000, 0.00011883541,        0,        0,        1,    56039,    55871,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        0,        2,        0,        2,        4,        3,        3,        2,        7,        8,        9,        9,       10,        0,        0,        0
 1999,    11.994,    23.988,        2,     8426,   0.3000,    54345,      245,     0000, 0.00023736055,        0,        0,        2,    56063,    55830,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        1,        2,        0,        1,        2,        1,        5,        6,        3,        2,        4,       11,       11,        6,        6,       11,        0,        0,        0
 2000,        12,        24,        1,     8432,   0.3000,    54353,      244,     0000, 0.00011859583,        0,        0,        1,    56036,    55874,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        0,        0,        0,        3,        4,        3,        3,        3,       11,        8,       11,        6,        8,        0,        0,        0
 2001,    12.006,    24.012,        0,     8409,   0.3000,    54345,      244,     0000,        0,        0,        0,        0,    56061,    55832,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        3,        7,        3,        4,        4,       14,        4,        8,        8,       10,        0,        0,        0
 2002,    12.012,    24.024,        0,     8447,   0.3000,    54353,      244,     0000,        0,        0,        0,        0,    56098,    55809,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        1,        1,        3,        6,        2,        2,        5,        2,       10,       12,        8,       11,       11,        0,        0,        0
 2003,    12.018,    24.036,        1,     8431,   0.3000,    54361,      245,     0000, 0.00011860989,        0,        0,        1,    56082,    55839,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        3,        4,        3,        6,       11,        9,       11,        2,       15,        0,        0,        0
 2004,    12.024,    24.048,        1,     8419,   0.3000,    54359,      245,     0000, 0.00011877895,        0,        0,        1,    56068,    55847,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        2,        0,        1,        4,        4,        2,        3,        1,       13,       10,        7,       10,        6,        0,        0,        0
 2005,     12.03,     24.06,        2,     8425,   0.3000,    54353,      245,     0000, 0.00023738872,        0,        0,        2,    56065,    55843,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        2,        1,        0,        4,        3,        2,        1,        3,        8,        7,        9,        7,        9,        0,        0,        0
