    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
  303,     1.515,      3.03,     2280,   263242,   1.0000,    22765,      180,     0000, 0.0086612319,        0,        0,     2280,   131665,   131270,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  304,      1.52,      3.04,     2215,   263225,   1.0000,    22753,      182,     0000, 0.0084148542,        0,        0,     2215,   131680,   131184,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  305,     1.525,      3.05,     2156,   263190,   1.0000,    22755,      183,     0000, 0.0081918006,        0,        0,     2156,   131719,   131115,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  306,      1.53,      3.06,     2158,   263101,   1.0000,    22754,      181,     0000, 0.0082021733,        0,        0,     2158,   131668,   131156,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  307,     1.535,      3.07,     2226,   263055,   1.0000,    22750,      181,     0000, 0.0084621087,        0,        0,     2226,   131563,   131097,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  308,      1.54,      3.08,     2064,   263090,   1.0000,    22758,      181,     0000, 0.0078452241,        0,        0,     2064,   131599,   131099,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  309,     1.545,      3.09,     1993,   263246,   1.0000,    22750,      181,     0000, 0.0075708653,        0,        0,     1993,   131630,   131120,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  310,      1.55,       3.1,     2054,   263226,   1.0000,    22763,      181,     0000, 0.0078031805,        0,        0,     2054,   131669,   131180,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  311,     1.555,      3.11,     2016,   263243,   1.0000,    22765,      180,     0000, 0.0076583233,        0,        0,     2016,   131522,   131338,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  312,      1.56,      3.12,     1965,   263340,   1.0000,    22763,      180,     0000, 0.0074618364,        0,        0,     1965,   131662,   131219,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  313,     1.565,      3.13,     1861,   263481,   1.0000,    22772,      181,     0000, 0.0070631279,        0,        0,     1861,   131806,   131188,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  314,      1.57,      3.14,     1855,   263419,   1.0000,    22774,      180,     0000, 0.0070420129,        0,        0,     1855,   131773,   131299,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  315,     1.575,      3.15,     1762,   263495,   1.0000,    22773,      181,     0000, 0.0066870339,        0,        0,     1762,   131897,   131157,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  316,      1.58,      3.16,     1812,   263450,   1.0000,    22772,      181,     0000, 0.0068779655,        0,        0,     1812,   131956,   131122,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  317,     1.585,      3.17,     1820,   263473,   1.0000,    22776,      180,     0000, 0.0069077287,        0,        0,     1820,   131862,   131241,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  318,      1.59,      3.18,     1792,   263498,   1.0000,    22783,      180,     0000, 0.0068008106,        0,        0,     1792,   131911,   131196,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  319,     1.595,      3.19,     1720,   263338,   1.0000,    22775,      181,     0000, 0.0065315298,        0,        0,     1720,   131805,   131285,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  320,       1.6,       3.2,     1634,   263363,   1.0000,    22763,      180,     0000, 0.0062043643,        0,        0,     1634,   131819,   131140,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  321,     1.605,      3.21,     1622,   263201,   1.0000,    22768,      182,     0000, 0.0061625906,        0,        0,     1622,   131797,   131120,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  322,      1.61,      3.22,     1553,   263096,   1.0000,    22756,      181,     0000, 0.0059027883,        0,        0,     1553,   131676,   131101,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  323,     1.615,      3.23,     1530,   262982,   1.0000,    22748,      181,     0000, 0.0058178887,        0,        0,     1530,   131672,   131042,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  324,      1.62,      3.24,     1532,   262806,   1.0000,    22742,      182,     0000, 0.0058293951,        0,        0,     1532,   131583,   130961,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  325,     1.625,      3.25,     1502,   262789,   1.0000,    22735,      182,     0000, 0.0057156121,        0,        0,     1502,   131469,   130965,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  326,      1.63,      3.26,     1393,   262764,   1.0000,    22726,      181,     0000, 0.005301335,        0,        0,     1393,   131431,   130941,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  327,     1.635,      3.27,     1377,   262626,   1.0000,    22733,      183,     0000, 0.0052431976,        0,        0,     1377,   131333,   131000,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  328,      1.64,      3.28,     1401,   262666,   1.0000,    22730,      182,     0000, 0.0053337699,        0,        0,     1402,   131235,   131041,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  329,     1.645,      3.29,     1345,   262732,   1.0000,    22721,      182,     0000, 0.0051192851,        0,        0,     1345,   131417,   130843,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  330,      1.65,       3.3,     1340,   262825,   1.0000,    22719,      181,     0000, 0.0050984495,        0,        0,     1340,   131495,   130819,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  331,     1.655,      3.31,     1273,   263102,   1.0000,    22727,      181,     0000, 0.0048384277,        0,        0,     1273,   131646,   130776,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  332,      1.66,      3.32,     1338,   263335,   1.0000,    22750,      181,     0000, 0.0050809805,        0,        0,     1338,   131745,   131021,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  333,     1.665,      3.33,     1331,   263366,   1.0000,    22771,      181,     0000, 0.0050538035,        0,        0,     1331,   131819,   131135,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  334,      1.67,      3.34,     1275,   263305,   1.0000,    22768,      181,     0000, 0.0048422932,        0,        0,     1276,   131736,   131216,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  335,     1.675,      3.35,     1254,   263289,   1.0000,    22765,      181,     0000, 0.0047628272,        0,        0,     1254,   131622,   131307,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  336,      1.68,      3.36,     1255,   263285,   1.0000,    22775,      181,     0000, 0.0047666977,        0,        0,     1255,   131585,   131305,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  337,     1.685,      3.37,     1270,   263266,   1.0000,    22768,      180,     0000, 0.0048240183,        0,        0,     1271,   131668,   131267,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  338,      1.69,      3.38,     1200,   263246,   1.0000,    22770,      180,     0000, 0.0045584738,        0,        0,     1200,   131572,   131300,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  339,     1.695,      3.39,     1251,   263073,   1.0000,    22765,      180,     0000, 0.0047553341,        0,        0,     1251,   131567,   131227,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  340,       1.7,       3.4,     1260,   262976,   1.0000,    22755,      181,     0000, 0.0047913118,        0,        0,     1260,   131538,   131141,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  341,     1.705,      3.41,     1199,   262935,   1.0000,    22748,      181,     0000, 0.0045600624,        0,        0,     1199,   131511,   131113,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  342,      1.71,      3.42,     1204,   262791,   1.0000,    22748,      182,     0000, 0.0045815876,        0,        0,     1204,   131442,   131104,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  343,     1.715,      3.43,     1179,   262785,   1.0000,    22731,      183,     0000, 0.0044865575,        0,        0,     1179,   131363,   131082,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  344,      1.72,      3.44,     1184,   262738,   1.0000,    22724,      182,     0000, 0.0045063904,        0,        0,     1184,   131309,   131117,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  345,     1.725,      3.45,     1210,   262777,   1.0000,    22722,      182,     0000, 0.0046046648,        0,        0,     1210,   131298,   131068,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  346,      1.73,      3.46,     1181,   262709,   1.0000,    22733,      183,     0000, 0.0044954684,        0,        0,     1181,   131356,   131047,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  347,     1.735,      3.47,     1189,   262723,   1.0000,    22732,      182,     0000, 0.0045256791,        0,        0,     1189,   131213,   131178,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  348,      1.74,      3.48,     1205,   262696,   1.0000,    22725,      180,     0000, 0.0045870512,        0,        0,     1205,   131181,   131193,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  349,     1.745,      3.49,     1179,   262893,   1.0000,    22725,      183,     0000, 0.0044847143,        0,        0,     1179,   131229,   131170,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  350,      1.75,       3.5,     1166,   262987,   1.0000,    22738,      183,     0000, 0.0044336792,        0,        0,     1166,   131335,   131189,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  351,     1.755,      3.51,     1137,   263097,   1.0000,    22751,      183,     0000, 0.0043216,        0,        0,     1137,   131376,   131293,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  352,      1.76,      3.52,     1154,   263216,   1.0000,    22758,      183,     0000, 0.004384232,        0,        0,     1155,   131450,   131341,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  353,     1.765,      3.53,     1151,   263345,   1.0000,    22767,      183,     0000, 0.0043706924,        0,        0,     1151,   131569,   131335,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  354,      1.77,      3.54,     1180,   263325,   1.0000,    22776,      183,     0000, 0.0044811545,        0,        0,     1180,   131554,   131418,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  355,     1.775,      3.55,     1128,   263311,   1.0000,    22776,      183,     0000, 0.0042839076,        0,        0,     1128,   131599,   131370,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  356,      1.78,      3.56,     1130,   263316,   1.0000,    22768,      182,     0000, 0.0042914217,        0,        0,     1130,   131666,   131260,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  357,     1.785,      3.57,     1038,   263207,   1.0000,    22764,      181,     0000, 0.0039436641,        0,        0,     1038,   131666,   131284,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  358,      1.79,      3.58,     1056,   262955,   1.0000,    22754,      181,     0000, 0.0040158963,        0,        0,     1056,   131590,   131230,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  359,     1.795,      3.59,     1068,   262773,   1.0000,    22742,      182,     0000, 0.0040643445,        0,        0,     1068,   131429,   131151,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  360,       1.8,       3.6,     1073,   262563,   1.0000,    22732,      182,     0000, 0.0040866383,        0,        0,     1073,   131344,   131003,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  361,     1.805,      3.61,     1057,   262630,   1.0000,    22726,      182,     0000, 0.0040246735,        0,        0,     1057,   131215,   131085,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  362,      1.81,      3.62,      973,   262643,   1.0000,    22722,      182,     0000, 0.0037046485,        0,        0,      973,   131213,   131023,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  363,     1.815,      3.63,      993,   262547,   1.0000,    22722,      181,     0000, 0.00378218,        0,        0,      993,   131269,   130984,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  364,      1.82,      3.64,     1055,   262591,   1.0000,    22723,      182,     0000, 0.0040176548,        0,        0,     1055,   131164,   131054,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  365,     1.825,      3.65,     1014,   262619,   1.0000,    22723,      182,     0000, 0.0038611068,        0,        0,     1014,   131234,   131021,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  366,      1.83,      3.66,      978,   262719,   1.0000,    22713,      181,     0000, 0.0037226086,        0,        0,      978,   131347,   130914,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  367,     1.835,      3.67,      973,   262905,   1.0000,    22729,      181,     0000, 0.0037009566,        0,        0,      973,   131468,   130929,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  368,      1.84,      3.68,      898,   263144,   1.0000,    22742,      182,     0000, 0.0034125802,        0,        0,      898,   131593,   130970,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  369,     1.845,      3.69,      928,   263228,   1.0000,    22757,      182,     0000, 0.0035254608,        0,        0,      928,   131779,   130984,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  370,      1.85,       3.7,      899,   263264,   1.0000,    22761,      182,     0000, 0.0034148231,        0,        0,      899,   131824,   131031,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  371,     1.855,      3.71,      965,   263155,   1.0000,    22762,      180,     0000, 0.0036670403,        0,        0,      965,   131689,   131194,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  372,      1.86,      3.72,      871,   263095,   1.0000,    22763,      180,     0000, 0.0033105912,        0,        0,      871,   131545,   131248,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  373,     1.865,      3.73,      859,   263080,   1.0000,    22755,      180,     0000, 0.0032651665,        0,        0,      859,   131606,   131173,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  374,      1.87,      3.74,      876,   262967,   1.0000,    22751,      181,     0000, 0.0033312165,        0,        0,      876,   131658,   131079,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  375,     1.875,      3.75,      798,   262831,   1.0000,    22736,      180,     0000, 0.0030361715,        0,        0,      798,   131631,   130942,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  376,      1.88,      3.76,      860,   262569,   1.0000,    22722,      180,     0000, 0.0032753295,        0,        0,      860,   131543,   130887,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  377,     1.885,      3.77,      823,   262476,   1.0000,    22708,      181,     0000, 0.0031355248,        0,        0,      823,   131467,   130788,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  378,      1.89,      3.78,      824,   262440,   1.0000,    22704,      182,     0000, 0.0031397653,        0,        0,      824,   131329,   130808,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  379,     1.895,      3.79,      781,   262398,   1.0000,    22700,      180,     0000, 0.0029763946,        0,        0,      781,   131243,   130818,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  380,       1.9,       3.8,      755,   262537,   1.0000,    22703,      181,     0000, 0.0028757851,        0,        0,      755,   131331,   130725,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  381,     1.905,      3.81,      721,   262530,   1.0000,    22699,      182,     0000, 0.0027463528,        0,        0,      721,   131461,   130649,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,       -1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
